,CUSTOMER_ID,weighted_average,back_probability,percentage
9064,1937633,0.0,good,54.54545454545454
2507,906487,0.0,good,54.54545454545454
916,304818,0.0,good,54.54545454545454
9061,1937107,0.0,good,54.54545454545454
4630,1463583,0.0,good,54.54545454545454
7741,1780338,0.0,good,54.54545454545454
10293,2066844,0.0,good,54.54545454545454
5792,1607611,0.0,good,54.54545454545454
3702,1241839,0.0,good,54.54545454545454
6204,1642391,0.0,good,54.54545454545454
6986,1714241,0.0,good,54.54545454545454
6985,1714197,0.0,good,54.54545454545454
339,99295,0.0,good,54.54545454545454
11166,2136561,0.0,good,54.54545454545454
6982,1714012,0.0,good,54.54545454545454
11172,2136967,0.0,good,54.54545454545454
1976,697873,0.0,good,54.54545454545454
1977,698269,0.0,good,54.54545454545454
3709,1243772,0.0,good,54.54545454545454
3704,1241907,0.0,good,54.54545454545454
6215,1643824,0.0,good,54.54545454545454
1972,696432,0.0,good,54.54545454545454
331,96232,0.0,good,54.54545454545454
3694,1239478,0.0,good,54.54545454545454
1985,700146,0.0,good,54.54545454545454
6222,1644333,0.0,good,54.54545454545454
6224,1644500,0.0,good,54.54545454545454
3687,1237580,0.0,good,54.54545454545454
6951,1711165,0.0,good,54.54545454545454
6225,1644593,0.0,good,54.54545454545454
6945,1710724,0.0,good,54.54545454545454
11214,2140995,0.0,good,54.54545454545454
6943,1710601,0.0,good,54.54545454545454
6202,1642155,0.0,good,54.54545454545454
3138,1066470,0.0,good,54.54545454545454
6227,1644715,0.0,good,54.54545454545454
3741,1251173,0.0,good,54.54545454545454
6182,1640656,0.0,good,54.54545454545454
6183,1640717,0.0,good,54.54545454545454
355,101868,0.0,good,54.54545454545454
1953,691734,0.0,good,54.54545454545454
11108,2133560,0.0,good,54.54545454545454
11113,2133867,0.0,good,54.54545454545454
1957,692922,0.0,good,54.54545454545454
11121,2134109,0.0,good,54.54545454545454
11123,2134222,0.0,good,54.54545454545454
11125,2134291,0.0,good,54.54545454545454
6189,1640960,0.0,good,54.54545454545454
7010,1716337,0.0,good,54.54545454545454
1970,695671,0.0,good,54.54545454545454
7009,1716320,0.0,good,54.54545454545454
11138,2134864,0.0,good,54.54545454545454
11144,2135083,0.0,good,54.54545454545454
3730,1249200,0.0,good,54.54545454545454
6196,1641455,0.0,good,54.54545454545454
6199,1641769,0.0,good,54.54545454545454
3723,1248159,0.0,good,54.54545454545454
3137,1066401,0.0,good,54.54545454545454
6996,1715187,0.0,good,54.54545454545454
6201,1641950,0.0,good,54.54545454545454
3720,1247046,0.0,good,54.54545454545454
6942,1710472,0.0,good,54.54545454545454
6940,1710366,0.0,good,54.54545454545454
6179,1640328,0.0,good,54.54545454545454
6274,1649673,0.0,good,54.54545454545454
6883,1704235,0.0,good,54.54545454545454
6266,1649093,0.0,good,54.54545454545454
3165,1079579,0.0,good,54.54545454545454
11294,2147109,0.0,good,54.54545454545454
6875,1703580,0.0,good,54.54545454545454
6270,1649512,0.0,good,54.54545454545454
3620,1208863,0.0,good,54.54545454545454
2011,711326,0.0,good,54.54545454545454
6272,1649628,0.0,good,54.54545454545454
2012,711791,0.0,good,54.54545454545454
287,82174,0.0,good,54.54545454545454
285,81986,0.0,good,54.54545454545454
6889,1704723,0.0,good,54.54545454545454
6862,1702262,0.0,good,54.54545454545454
6861,1702224,0.0,good,54.54545454545454
3172,1080988,0.0,good,54.54545454545454
2017,713580,0.0,good,54.54545454545454
11317,2149059,0.0,good,54.54545454545454
11323,2149301,0.0,good,54.54545454545454
6276,1649949,0.0,good,54.54545454545454
6852,1701265,0.0,good,54.54545454545454
11325,2149547,0.0,good,54.54545454545454
6849,1701135,0.0,good,54.54545454545454
3613,1207460,0.0,good,54.54545454545454
3637,1213775,0.0,good,54.54545454545454
299,84451,0.0,good,54.54545454545454
3150,1072365,0.0,good,54.54545454545454
11254,2143835,0.0,good,54.54545454545454
11230,2141848,0.0,good,54.54545454545454
6233,1645200,0.0,good,54.54545454545454
11231,2141855,0.0,good,54.54545454545454
6932,1709636,0.0,good,54.54545454545454
11234,2141947,0.0,good,54.54545454545454
309,88008,0.0,good,54.54545454545454
11236,2142012,0.0,good,54.54545454545454
3661,1224238,0.0,good,54.54545454545454
11246,2143231,0.0,good,54.54545454545454
11253,2143828,0.0,good,54.54545454545454
6922,1708783,0.0,good,54.54545454545454
11256,2144184,0.0,good,54.54545454545454
6261,1648416,0.0,good,54.54545454545454
11260,2144474,0.0,good,54.54545454545454
6243,1646375,0.0,good,54.54545454545454
6913,1707328,0.0,good,54.54545454545454
11263,2144610,0.0,good,54.54545454545454
2230,813143,0.0,good,54.54545454545454
301,85168,0.0,good,54.54545454545454
6253,1647730,0.0,good,54.54545454545454
2229,812931,0.0,good,54.54545454545454
2002,707244,0.0,good,54.54545454545454
6257,1648140,0.0,good,54.54545454545454
6260,1648355,0.0,good,54.54545454545454
2250,820905,0.0,good,54.54545454545454
11078,2131412,0.0,good,54.54545454545454
3902,1294910,0.0,good,54.54545454545454
6118,1635560,0.0,good,54.54545454545454
7174,1728668,0.0,good,54.54545454545454
7173,1728620,0.0,good,54.54545454545454
10917,2118628,0.0,good,54.54545454545454
3859,1282795,0.0,good,54.54545454545454
6111,1635287,0.0,good,54.54545454545454
6112,1635317,0.0,good,54.54545454545454
3086,1052756,0.0,good,54.54545454545454
10925,2119472,0.0,good,54.54545454545454
10927,2119632,0.0,good,54.54545454545454
10929,2119847,0.0,good,54.54545454545454
7161,1727609,0.0,good,54.54545454545454
10931,2119991,0.0,good,54.54545454545454
3085,1051483,0.0,good,54.54545454545454
3846,1279535,0.0,good,54.54545454545454
3845,1279368,0.0,good,54.54545454545454
10936,2120690,0.0,good,54.54545454545454
7152,1727203,0.0,good,54.54545454545454
10945,2121444,0.0,good,54.54545454545454
7148,1726824,0.0,good,54.54545454545454
10947,2121475,0.0,good,54.54545454545454
7146,1726626,0.0,good,54.54545454545454
6127,1635973,0.0,good,54.54545454545454
3097,1056907,0.0,good,54.54545454545454
3833,1276459,0.0,good,54.54545454545454
10914,2118413,0.0,good,54.54545454545454
2276,832205,0.0,good,54.54545454545454
3827,1274844,0.0,good,54.54545454545454
10877,2115306,0.0,good,54.54545454545454
6079,1633009,0.0,good,54.54545454545454
448,135672,0.0,good,54.54545454545454
3076,1048599,0.0,good,54.54545454545454
7226,1733488,0.0,good,54.54545454545454
10860,2113913,0.0,good,54.54545454545454
10866,2114651,0.0,good,54.54545454545454
3889,1292459,0.0,good,54.54545454545454
10874,2115207,0.0,good,54.54545454545454
6090,1633917,0.0,good,54.54545454545454
7214,1732634,0.0,good,54.54545454545454
7213,1732344,0.0,good,54.54545454545454
10879,2115474,0.0,good,54.54545454545454
7179,1729023,0.0,good,54.54545454545454
1891,666077,0.0,good,54.54545454545454
3884,1291056,0.0,good,54.54545454545454
3880,1290134,0.0,good,54.54545454545454
10890,2116518,1.1102230246251565e-16,good,54.54545454545454
7198,1730883,0.0,good,54.54545454545454
10897,2117256,0.0,good,54.54545454545454
434,131353,0.0,good,54.54545454545454
3875,1289244,0.0,good,54.54545454545454
3872,1288247,0.0,good,54.54545454545454
7187,1729511,0.0,good,54.54545454545454
3868,1285529,0.0,good,54.54545454545454
7138,1726268,0.0,good,54.54545454545454
10963,2122854,0.0,good,54.54545454545454
11076,2131399,0.0,good,54.54545454545454
11045,2129068,0.0,good,54.54545454545454
7088,1722703,0.0,good,54.54545454545454
7087,1722666,0.0,good,54.54545454545454
7084,1722505,0.0,good,54.54545454545454
11030,2127538,0.0,good,54.54545454545454
3795,1263381,0.0,good,54.54545454545454
3109,1059991,0.0,good,54.54545454545454
6165,1638929,0.0,good,54.54545454545454
1938,683067,0.0,good,54.54545454545454
7074,1721744,0.0,good,54.54545454545454
380,107655,0.0,good,54.54545454545454
2255,822121,0.0,good,54.54545454545454
3790,1262803,0.0,good,54.54545454545454
3798,1265071,0.0,good,54.54545454545454
11056,2130026,0.0,good,54.54545454545454
7066,1721355,0.0,good,54.54545454545454
11063,2130613,0.0,good,54.54545454545454
7063,1721263,0.0,good,54.54545454545454
3114,1060881,0.0,good,54.54545454545454
6169,1639322,0.0,good,54.54545454545454
6170,1639582,0.0,good,54.54545454545454
7057,1720259,0.0,good,54.54545454545454
7056,1720235,0.0,good,54.54545454545454
11070,2130941,0.0,good,54.54545454545454
1943,688888,0.0,good,54.54545454545454
11024,2127163,0.0,good,54.54545454545454
7092,1722970,0.0,good,54.54545454545454
10967,2123370,0.0,good,54.54545454545454
4278,1394078,0.0,good,54.54545454545454
10969,2123431,0.0,good,54.54545454545454
1918,678568,0.0,good,54.54545454545454
3824,1273908,0.0,good,54.54545454545454
10975,2123776,0.0,good,54.54545454545454
7127,1725292,0.0,good,54.54545454545454
3822,1272703,0.0,good,54.54545454545454
3821,1272475,0.0,good,54.54545454545454
7121,1724974,0.0,good,54.54545454545454
7119,1724844,0.0,good,54.54545454545454
10989,2125046,0.0,good,54.54545454545454
10993,2125268,0.0,good,54.54545454545454
6139,1636796,0.0,good,54.54545454545454
3107,1058970,0.0,good,54.54545454545454
6144,1637076,0.0,good,54.54545454545454
7106,1724028,0.0,good,54.54545454545454
11006,2126289,0.0,good,54.54545454545454
391,112796,0.0,good,54.54545454545454
3806,1268331,0.0,good,54.54545454545454
3805,1267471,0.0,good,54.54545454545454
6147,1637175,0.0,good,54.54545454545454
6148,1637243,0.0,good,54.54545454545454
11014,2126692,0.0,good,54.54545454545454
11017,2126807,0.0,good,54.54545454545454
6150,1637328,0.0,good,54.54545454545454
3612,1207378,0.0,good,54.54545454545454
6845,1700718,0.0,good,54.54545454545454
6844,1700664,0.0,good,54.54545454545454
3250,1111460,0.0,good,54.54545454545454
124,43854,0.0,good,54.54545454545454
2101,759816,0.0,good,54.54545454545454
122,43502,0.0,good,54.54545454545454
2174,786171,0.0,good,54.54545454545454
6614,1680928,0.0,good,54.54545454545454
3386,1157581,0.0,good,54.54545454545454
11655,2166643,0.0,good,54.54545454545454
11656,2166803,0.0,good,54.54545454545454
3385,1157512,0.0,good,54.54545454545454
105,40761,0.0,good,54.54545454545454
3384,1157468,0.0,good,54.54545454545454
100,40181,0.0,good,54.54545454545454
11636,2165202,0.0,good,54.54545454545454
6603,1680324,0.0,good,54.54545454545454
6601,1680195,0.0,good,54.54545454545454
97,39642,0.0,good,54.54545454545454
6598,1679809,0.0,good,54.54545454545454
6437,1663853,0.0,good,54.54545454545454
6595,1679489,0.0,good,54.54545454545454
2113,764452,0.0,good,54.54545454545454
11677,2168531,0.0,good,54.54545454545454
3251,1111491,0.0,good,54.54545454545454
92,36450,0.0,good,54.54545454545454
11688,2169491,0.0,good,54.54545454545454
11639,2165349,0.0,good,54.54545454545454
129,45377,0.0,good,54.54545454545454
3363,1152463,0.0,good,54.54545454545454
6410,1660937,0.0,good,54.54545454545454
165,50821,0.0,good,54.54545454545454
6667,1684988,0.0,good,54.54545454545454
164,50807,0.0,good,54.54545454545454
2085,750448,0.0,good,54.54545454545454
163,50548,0.0,good,54.54545454545454
6403,1660593,0.0,good,54.54545454545454
2178,789400,0.0,good,54.54545454545454
6658,1684308,0.0,good,54.54545454545454
6655,1684032,0.0,good,54.54545454545454
158,49597,0.0,good,54.54545454545454
11588,2162669,0.0,good,54.54545454545454
2092,756471,0.0,good,54.54545454545454
6630,1681918,0.0,good,54.54545454545454
3414,1165609,0.0,good,54.54545454545454
3407,1163063,0.0,good,54.54545454545454
147,48101,0.0,good,54.54545454545454
3405,1162134,0.0,good,54.54545454545454
3243,1110692,0.0,good,54.54545454545454
6637,1682656,0.0,good,54.54545454545454
136,46633,0.0,good,54.54545454545454
11617,2164229,0.0,good,54.54545454545454
11619,2164328,0.0,good,54.54545454545454
3395,1160246,0.0,good,54.54545454545454
6631,1682007,0.0,good,54.54545454545454
2116,765220,0.0,good,54.54545454545454
3362,1152418,0.0,good,54.54545454545454
3604,1204308,0.0,good,54.54545454545454
3307,1132656,0.0,good,54.54545454545454
11739,2174129,0.0,good,54.54545454545454
11741,2174181,0.0,good,54.54545454545454
6524,1672466,0.0,good,54.54545454545454
3315,1135565,0.0,good,54.54545454545454
6473,1668278,0.0,good,54.54545454545454
6515,1671544,0.0,good,54.54545454545454
3314,1135527,0.0,good,54.54545454545454
3312,1135275,0.0,good,54.54545454545454
3310,1134926,0.0,good,54.54545454545454
3308,1133066,0.0,good,54.54545454545454
39,24501,0.0,good,54.54545454545454
11769,2176048,0.0,good,54.54545454545454
2160,782203,0.0,good,54.54545454545454
36,23863,0.0,good,54.54545454545454
3304,1131987,0.0,good,54.54545454545454
3301,1130201,0.0,good,54.54545454545454
11784,2177151,0.0,good,54.54545454545454
6496,1669985,0.0,good,54.54545454545454
2150,777582,0.0,good,54.54545454545454
3295,1127881,0.0,good,54.54545454545454
3290,1125368,0.0,good,54.54545454545454
13,19897,0.0,good,54.54545454545454
3285,1123395,0.0,good,54.54545454545454
3277,1121292,0.0,good,54.54545454545454
2136,773416,0.0,good,54.54545454545454
6469,1667998,0.0,good,54.54545454545454
85,33169,0.0,good,54.54545454545454
3347,1144055,0.0,good,54.54545454545454
84,32896,0.0,good,54.54545454545454
11700,2171210,0.0,good,54.54545454545454
6446,1665031,0.0,good,54.54545454545454
6449,1665543,0.0,good,54.54545454545454
3356,1149579,0.0,good,54.54545454545454
6565,1676044,0.0,good,54.54545454545454
11713,2171944,0.0,good,54.54545454545454
3350,1145946,0.0,good,54.54545454545454
6562,1675832,0.0,good,54.54545454545454
3348,1144994,0.0,good,54.54545454545454
6560,1675528,0.0,good,54.54545454545454
11717,2172101,0.0,good,54.54545454545454
3335,1141368,0.0,good,54.54545454545454
6556,1675214,0.0,good,54.54545454545454
11719,2172316,0.0,good,54.54545454545454
2167,784634,0.0,good,54.54545454545454
2123,768436,0.0,good,54.54545454545454
6455,1665918,0.0,good,54.54545454545454
6548,1674453,0.0,good,54.54545454545454
6547,1674330,0.0,good,54.54545454545454
6544,1674002,0.0,good,54.54545454545454
3341,1142044,0.0,good,54.54545454545454
3340,1141900,0.0,good,54.54545454545454
3261,1113587,0.0,good,54.54545454545454
3229,1107739,0.0,good,54.54545454545454
11574,2162157,0.0,good,54.54545454545454
6399,1660500,0.0,good,54.54545454545454
6779,1693775,0.0,good,54.54545454545454
3561,1197112,0.0,good,54.54545454545454
3558,1196849,0.0,good,54.54545454545454
3551,1195514,0.0,good,54.54545454545454
11411,2154503,0.0,good,54.54545454545454
11414,2154732,0.0,good,54.54545454545454
11415,2154763,0.0,good,54.54545454545454
11417,2154978,0.0,good,54.54545454545454
2039,722506,0.0,good,54.54545454545454
2205,798549,0.0,good,54.54545454545454
2204,798464,0.0,good,54.54545454545454
6326,1654974,0.0,good,54.54545454545454
3201,1096095,0.0,good,54.54545454545454
3567,1199628,0.0,good,54.54545454545454
6333,1655575,0.0,good,54.54545454545454
230,70669,0.0,good,54.54545454545454
3515,1187335,0.0,good,54.54545454545454
11449,2156200,0.0,good,54.54545454545454
2054,730679,0.0,good,54.54545454545454
11451,2156309,0.0,good,54.54545454545454
3507,1185676,0.0,good,54.54545454545454
6759,1692396,0.0,good,54.54545454545454
11455,2156392,0.0,good,54.54545454545454
11457,2156422,0.0,good,54.54545454545454
6343,1656176,0.0,good,54.54545454545454
3565,1198454,0.0,good,54.54545454545454
11380,2152462,0.0,good,54.54545454545454
3439,1172492,0.0,good,54.54545454545454
6822,1697193,0.0,good,54.54545454545454
6841,1700107,0.0,good,54.54545454545454
2222,809085,0.0,good,54.54545454545454
2023,715171,0.0,good,54.54545454545454
11344,2150772,0.0,good,54.54545454545454
3597,1203622,0.0,good,54.54545454545454
3596,1203158,0.0,good,54.54545454545454
11349,2151106,0.0,good,54.54545454545454
11352,2151427,0.0,good,54.54545454545454
3594,1202694,0.0,good,54.54545454545454
3591,1202533,0.0,good,54.54545454545454
2218,806688,0.0,good,54.54545454545454
6298,1651874,0.0,good,54.54545454545454
6800,1695557,0.0,good,54.54545454545454
6819,1697070,0.0,good,54.54545454545454
2213,799973,0.0,good,54.54545454545454
2028,716932,0.0,good,54.54545454545454
6815,1696592,0.0,good,54.54545454545454
11364,2151915,0.0,good,54.54545454545454
3177,1082937,0.0,good,54.54545454545454
6306,1652581,0.0,good,54.54545454545454
6804,1695953,0.0,good,54.54545454545454
2032,718547,0.0,good,54.54545454545454
6802,1695823,0.0,good,54.54545454545454
2033,718950,0.0,good,54.54545454545454
6753,1691948,0.0,good,54.54545454545454
3502,1185133,0.0,good,54.54545454545454
3497,1183665,0.0,good,54.54545454545454
6385,1659399,0.0,good,54.54545454545454
3221,1104882,0.0,good,54.54545454545454
11539,2160429,0.0,good,54.54545454545454
6705,1688269,0.0,good,54.54545454545454
11540,2160467,0.0,good,54.54545454545454
3223,1104998,0.0,good,54.54545454545454
6701,1688115,0.0,good,54.54545454545454
6700,1688108,0.0,good,54.54545454545454
11546,2160993,0.0,good,54.54545454545454
3224,1105155,0.0,good,54.54545454545454
11549,2161174,0.0,good,54.54545454545454
3450,1174823,0.0,good,54.54545454545454
3449,1174700,0.0,good,54.54545454545454
3496,1183276,0.0,good,54.54545454545454
177,55444,0.0,good,54.54545454545454
176,54584,0.0,good,54.54545454545454
6390,1660029,0.0,good,54.54545454545454
11557,2161532,0.0,good,54.54545454545454
172,52979,0.0,good,54.54545454545454
3443,1172980,0.0,good,54.54545454545454
11567,2161907,0.0,good,54.54545454545454
6676,1685985,0.0,good,54.54545454545454
6675,1685961,2.220446049250313e-16,good,54.54545454545454
3441,1172744,0.0,good,54.54545454545454
11570,2162027,0.0,good,54.54545454545454
3220,1104189,0.0,good,54.54545454545454
11525,2159805,0.0,good,54.54545454545454
195,59831,0.0,good,54.54545454545454
3219,1103427,0.0,good,54.54545454545454
212,64897,0.0,good,54.54545454545454
6742,1691375,0.0,good,54.54545454545454
6349,1657081,0.0,good,54.54545454545454
11484,2157993,0.0,good,54.54545454545454
11490,2158181,0.0,good,54.54545454545454
3485,1182040,0.0,good,54.54545454545454
3484,1181975,0.0,good,54.54545454545454
6734,1691016,0.0,good,54.54545454545454
205,63326,0.0,good,54.54545454545454
11505,2158785,0.0,good,54.54545454545454
6731,1690781,0.0,good,54.54545454545454
6360,1658033,0.0,good,54.54545454545454
11506,2158945,0.0,good,54.54545454545454
11507,2158976,0.0,good,54.54545454545454
203,63111,0.0,good,54.54545454545454
6366,1658286,0.0,good,54.54545454545454
3473,1179644,0.0,good,54.54545454545454
6723,1690002,0.0,good,54.54545454545454
11514,2159171,0.0,good,54.54545454545454
3469,1178067,0.0,good,54.54545454545454
2188,793384,0.0,good,54.54545454545454
6714,1688696,0.0,good,54.54545454545454
11522,2159539,0.0,good,54.54545454545454
7236,1734652,0.0,good,54.54545454545454
